date,gold,silver,gold_valid,silver_valid,both_valid,gold_silver_ratio
1969-12-29,35.2,1.824,True,True,True,19.29824561403509
1969-12-30,35.2,1.8,True,True,True,19.55555555555556
1969-12-31,35.2,1.791,True,True,True,19.65382467895031
1970-01-02,35.075,1.8,True,True,True,19.48611111111111
1970-01-05,35.175,1.831,True,True,True,19.210813762971053
1970-01-06,35.05,1.85,True,True,True,18.945945945945944
1970-01-07,35.0,1.825,True,True,True,19.178082191780824
1970-01-08,34.95,1.838,True,True,True,19.015233949945596
1970-01-09,34.9,1.837,True,True,True,18.99836690255852
1970-01-12,34.975,1.814,True,True,True,19.280595369349506
1970-01-13,34.89,1.829,True,True,True,19.075997813012577
1970-01-14,34.85,1.84,True,True,True,18.940217391304348
1970-01-15,34.8,1.875,True,True,True,18.56
1970-01-16,34.75,1.856,True,True,True,18.723060344827584
1970-01-19,34.75,1.87,True,True,True,18.58288770053476
1970-01-20,34.8,1.887,True,True,True,18.44197138314785
1970-01-21,34.85,1.866,True,True,True,18.676312968917472
1970-01-22,35.0,1.869,True,True,True,18.726591760299627
1970-01-23,34.99,1.878,True,True,True,18.631522896698616
1970-01-26,34.98,1.896,True,True,True,18.449367088607595
1970-01-27,35.0,1.881,True,True,True,18.607123870281765
1970-01-28,34.99,1.869,True,True,True,18.72124130551097
1970-01-29,35.01,1.921,True,True,True,18.224882873503383
1970-01-30,34.99,1.912,True,True,True,18.300209205020924
1970-02-02,34.985,1.894,True,True,True,18.471488912354804
1970-02-03,35.0,1.9,True,True,True,18.42105263157895
1970-02-04,35.0,1.923,True,True,True,18.20072802912117
1970-02-05,35.0,1.902,True,True,True,18.40168243953733
1970-02-06,35.0,1.898,True,True,True,18.440463645943098
1970-02-09,35.01,1.907,True,True,True,18.35867855270057
1970-02-10,35.025,1.908,True,True,True,18.35691823899371
1970-02-11,35.0,1.893,True,True,True,18.4891706286318
1970-02-12,35.0,1.89,True,True,True,18.51851851851852
1970-02-13,34.99,1.897,True,True,True,18.44491302055878
1970-02-16,34.99,1.901,True,True,True,18.406102051551816
1970-02-17,34.98,1.885,True,True,True,18.55702917771883
1970-02-18,34.95,1.866,True,True,True,18.72990353697749
1970-02-19,34.98,1.885,True,True,True,18.55702917771883
1970-02-20,34.99,1.877,True,True,True,18.64144912093767
1970-02-23,34.98,1.882,True,True,True,18.58660998937301
1970-02-24,34.985,1.882,True,True,True,18.589266737513285
1970-02-25,35.0,1.87,True,True,True,18.71657754010695
1970-02-26,35.0,1.875,True,True,True,18.666666666666668
1970-02-27,35.02,1.899,True,True,True,18.44128488678252
1970-03-02,35.0,1.891,True,True,True,18.508725542041248
1970-03-03,35.01,1.901,True,True,True,18.416622830089427
1970-03-04,34.98,1.897,True,True,True,18.43964153927253
1970-03-05,34.99,1.928,True,True,True,18.148340248962658
1970-03-06,34.95,1.902,True,True,True,18.375394321766564
1970-03-09,34.95,1.888,True,True,True,18.51165254237288
1970-03-10,34.96,1.885,True,True,True,18.54641909814324
1970-03-11,34.99,1.89,True,True,True,18.51322751322752
1970-03-12,34.99,1.88,True,True,True,18.611702127659576
1970-03-13,35.03,1.87,True,True,True,18.732620320855613
1970-03-16,35.05,1.874,True,True,True,18.703308431163286
1970-03-17,35.07,1.864,True,True,True,18.814377682403432
1970-03-18,35.13,1.857,True,True,True,18.91760904684976
1970-03-19,35.225,1.881,True,True,True,18.726741095162147
1970-03-20,35.14,1.869,True,True,True,18.801498127340825
1970-03-23,35.15,1.864,True,True,True,18.857296137339056
1970-03-24,35.22,1.856,True,True,True,18.976293103448278
1970-03-25,35.27,1.859,True,True,True,18.97256589564282
1970-03-26,35.31,1.875,True,True,True,18.832
1970-03-31,35.3,1.878,True,True,True,18.796592119275825
1970-04-01,35.375,1.876,True,True,True,18.856609808102345
1970-04-02,35.375,1.89,True,True,True,18.71693121693122
1970-04-03,35.34,1.878,True,True,True,18.81789137380192
1970-04-06,35.28,1.872,True,True,True,18.846153846153847
1970-04-07,35.3,1.859,True,True,True,18.98870360408822
1970-04-08,35.375,1.858,True,True,True,19.03928955866523
1970-04-09,35.39,1.857,True,True,True,19.057619816908996
1970-04-10,35.375,1.844,True,True,True,19.183839479392624
1970-04-13,35.4,1.855,True,True,True,19.08355795148248
1970-04-14,35.75,1.865,True,True,True,19.168900804289542
1970-04-15,35.6,1.855,True,True,True,19.19137466307278
1970-04-16,35.75,1.855,True,True,True,19.2722371967655
1970-04-17,35.75,1.865,True,True,True,19.168900804289542
1970-04-20,35.8,1.865,True,True,True,19.195710455764072
1970-04-21,35.875,1.86,True,True,True,19.28763440860215
1970-04-22,35.95,1.863,True,True,True,19.29683306494901
1970-04-23,35.85,1.855,True,True,True,19.326145552560646
1970-04-24,35.8,1.85,True,True,True,19.351351351351347
1970-04-27,35.74,1.837,True,True,True,19.45563418617311
1970-04-28,35.85,1.804,True,True,True,19.87250554323725
1970-04-29,35.85,1.749,True,True,True,20.497427101200685
1970-04-30,35.85,1.724,True,True,True,20.79466357308585
1970-05-01,35.875,1.734,True,True,True,20.68915801614764
1970-05-04,35.94,1.734,True,True,True,20.726643598615915
1970-05-05,36.22,1.653,True,True,True,21.911675741076827
1970-05-06,36.225,1.729,True,True,True,20.951417004048583
1970-05-07,36.225,1.699,True,True,True,21.32136550912301
1970-05-08,36.2,1.729,True,True,True,20.936957779063043
1970-05-11,36.1,1.749,True,True,True,20.640365923384792
1970-05-12,35.975,1.754,True,True,True,20.51026225769669
1970-05-13,35.95,1.719,True,True,True,20.913321698662013
1970-05-14,35.95,1.679,True,True,True,21.411554496724243
1970-05-15,35.975,1.684,True,True,True,21.362826603325416
1970-05-18,35.96,1.703,True,True,True,21.11567821491485
1970-05-19,35.965,1.69,True,True,True,21.2810650887574
1970-05-20,35.95,1.678,True,True,True,21.424314660309896
1970-05-21,35.925,1.641,True,True,True,21.89213893967093
1970-05-22,35.89,1.623,True,True,True,22.113370301910045
1970-05-26,35.825,1.568,True,True,True,22.847576530612248
1970-05-27,35.74,1.596,True,True,True,22.393483709273184
1970-05-28,35.65,1.627,True,True,True,21.911493546404422
1970-05-29,35.45,1.631,True,True,True,21.73513182096873
1970-06-01,35.4,1.652,True,True,True,21.42857142857143
1970-06-02,35.25,1.609,True,True,True,21.908017402113117
1970-06-03,35.125,1.622,True,True,True,21.65536374845869
1970-06-04,35.19,1.644,True,True,True,21.405109489051096
1970-06-05,35.21,1.644,True,True,True,21.417274939172756
1970-06-08,35.525,1.645,True,True,True,21.595744680851062
1970-06-09,35.51,1.67,True,True,True,21.263473053892216
1970-06-10,35.55,1.685,True,True,True,21.097922848664687
1970-06-11,35.65,1.646,True,True,True,21.658566221142163
1970-06-12,35.625,1.629,True,True,True,21.86924493554328
1970-06-15,35.52,1.63,True,True,True,21.791411042944787
1970-06-16,35.375,1.639,True,True,True,21.58328248932276
1970-06-17,35.4,1.658,True,True,True,21.35102533172497
1970-06-18,35.4,1.633,True,True,True,21.677893447642376
1970-06-19,35.35,1.653,True,True,True,21.385359951603142
1970-06-22,35.39,1.641,True,True,True,21.5661182205972
1970-06-23,35.4,1.65,True,True,True,21.454545454545453
1970-06-24,35.55,1.636,True,True,True,21.729828850855743
1970-06-25,35.5,1.629,True,True,True,21.792510742786988
1970-06-26,35.45,1.627,True,True,True,21.78856791641057
1970-06-29,35.48,1.625,True,True,True,21.833846153846157
1970-06-30,35.49,1.607,True,True,True,22.084629744866213
1970-07-01,35.49,1.624,True,True,True,21.853448275862068
1970-07-02,35.44,1.639,True,True,True,21.62294081757169
1970-07-03,35.35,1.623,True,True,True,21.780653111521875
1970-07-06,35.35,1.624,True,True,True,21.767241379310345
1970-07-07,35.3,1.596,True,True,True,22.117794486215537
1970-07-08,35.3,1.622,True,True,True,21.763255240443893
1970-07-09,35.3,1.622,True,True,True,21.763255240443893
1970-07-10,35.35,1.624,True,True,True,21.767241379310345
1970-07-13,35.31,1.619,True,True,True,21.80975911056208
1970-07-14,35.31,1.638,True,True,True,21.55677655677656
1970-07-15,35.275,1.656,True,True,True,21.30132850241546
1970-07-16,35.3,1.685,True,True,True,20.94955489614243
1970-07-17,35.3,1.658,True,True,True,21.29071170084439
1970-07-20,35.31,1.692,True,True,True,20.868794326241137
1970-07-21,35.3,1.724,True,True,True,20.475638051044083
1970-07-22,35.31,1.739,True,True,True,20.30477285796435
1970-07-23,35.3,1.729,True,True,True,20.41642567958357
1970-07-24,35.31,1.722,True,True,True,20.50522648083624
1970-07-27,35.3,1.734,True,True,True,20.35755478662053
1970-07-28,35.3,1.777,True,True,True,19.864940911648844
1970-07-29,35.28,1.783,True,True,True,19.78687605159843
1970-07-30,35.3,1.768,True,True,True,19.966063348416288
1970-07-31,35.3,1.768,True,True,True,19.966063348416288
1970-08-03,35.325,1.783,True,True,True,19.812114413909143
1970-08-04,35.31,1.761,True,True,True,20.051107325383303
1970-08-05,35.32,1.776,True,True,True,19.88738738738739
1970-08-06,35.325,1.748,True,True,True,20.208810068649885
1970-08-07,35.3,1.736,True,True,True,20.33410138248848
1970-08-10,35.28,1.758,True,True,True,20.06825938566553
1970-08-11,35.225,1.727,True,True,True,20.396641574985523
1970-08-12,35.25,1.743,True,True,True,20.223752151462996
1970-08-13,35.26,1.765,True,True,True,19.977337110481585
1970-08-14,35.25,1.757,True,True,True,20.062606715993173
1970-08-17,35.245,1.786,True,True,True,19.73404255319149
1970-08-18,35.25,1.814,True,True,True,19.432194046306503
1970-08-19,35.25,1.839,True,True,True,19.16802610114193
1970-08-20,35.325,1.818,True,True,True,19.430693069306933
1970-08-21,35.41,1.81,True,True,True,19.56353591160221
1970-08-24,35.46,1.841,True,True,True,19.261271048343293
1970-08-25,35.6,1.855,True,True,True,19.19137466307278
1970-08-26,35.685,1.865,True,True,True,19.13404825737265
1970-08-27,35.725,1.843,True,True,True,19.38415626695605
1970-08-28,35.8,1.837,True,True,True,19.48829613500272
1970-09-01,35.925,1.847,True,True,True,19.450460205739034
1970-09-02,36.1,1.839,True,True,True,19.630233822729743
1970-09-03,36.275,1.842,True,True,True,19.693268186753528
1970-09-04,36.25,1.849,True,True,True,19.605191995673337
1970-09-07,36.125,1.846,True,True,True,19.569339111592637
1970-09-08,36.075,1.846,True,True,True,19.54225352112676
1970-09-09,36.25,1.868,True,True,True,19.40578158458244
1970-09-10,36.175,1.852,True,True,True,19.532937365010795
1970-09-11,36.325,1.843,True,True,True,19.70971242539338
1970-09-14,36.3,1.843,True,True,True,19.69614758545849
1970-09-15,36.2,1.813,True,True,True,19.9669056811914
1970-09-16,36.05,1.79,True,True,True,20.139664804469277
1970-09-17,36.205,1.807,True,True,True,20.035971223021583
1970-09-18,36.15,1.779,True,True,True,20.3204047217538
1970-09-21,36.24,1.772,True,True,True,20.451467268623027
1970-09-22,36.275,1.78,True,True,True,20.379213483146067
1970-09-23,36.17,1.78,True,True,True,20.320224719101123
1970-09-24,36.225,1.769,True,True,True,20.47767100056529
1970-09-25,36.15,1.73,True,True,True,20.89595375722543
1970-09-28,36.19,1.758,True,True,True,20.58589306029579
1970-09-29,36.2,1.745,True,True,True,20.744985673352435
1970-09-30,36.4,1.701,True,True,True,21.399176954732507
1970-10-01,36.375,1.72,True,True,True,21.14825581395349
1970-10-02,36.325,1.73,True,True,True,20.9971098265896
1970-10-05,36.725,1.73,True,True,True,21.228323699421967
1970-10-06,36.825,1.706,True,True,True,21.58558030480657
1970-10-07,36.675,1.748,True,True,True,20.981121281464528
1970-10-08,36.725,1.765,True,True,True,20.807365439093488
1970-10-09,36.925,1.745,True,True,True,21.16045845272206
1970-10-12,37.19,1.745,True,True,True,21.31232091690544
1970-10-13,37.425,1.745,True,True,True,21.44699140401146
1970-10-14,37.25,1.718,True,True,True,21.682188591385334
1970-10-15,37.55,1.744,True,True,True,21.53096330275229
1970-10-16,37.5,1.747,True,True,True,21.465369204350317
1970-10-19,37.6,1.738,True,True,True,21.63406214039125
1970-10-20,37.875,1.717,True,True,True,22.058823529411764
1970-10-21,37.97,1.732,True,True,True,21.922632794457275
1970-10-22,38.0,1.728,True,True,True,21.99074074074074
1970-10-23,38.45,1.731,True,True,True,22.21259387637204
1970-10-26,38.9,1.791,True,True,True,21.719709659408156
1970-10-27,39.01,1.799,True,True,True,21.684269038354643
1970-10-28,38.675,1.792,True,True,True,21.58203125
1970-10-29,38.175,1.767,True,True,True,21.6044142614601
1970-10-30,37.25,1.783,True,True,True,20.891755468311835
1970-11-02,37.65,1.795,True,True,True,20.974930362116996
1970-11-03,37.425,1.781,True,True,True,21.01347557551937
1970-11-04,37.2,1.792,True,True,True,20.758928571428573
1970-11-05,36.75,1.814,True,True,True,20.25909592061742
1970-11-06,37.1,1.789,True,True,True,20.73784237003913
1970-11-09,37.325,1.786,True,True,True,20.8986562150056
1970-11-10,37.325,1.824,True,True,True,20.46326754385965
1970-11-11,37.2,1.79,True,True,True,20.782122905027933
1970-11-12,37.35,1.807,True,True,True,20.66961815163254
1970-11-13,37.66,1.779,True,True,True,21.16919617762788
1970-11-16,37.675,1.777,True,True,True,21.201463140123803
1970-11-17,37.625,1.791,True,True,True,21.00781686208822
1970-11-18,37.46,1.771,True,True,True,21.1518915866742
1970-11-19,37.39,1.76,True,True,True,21.244318181818183
1970-11-20,37.625,1.744,True,True,True,21.573967889908257
1970-11-23,37.45,1.755,True,True,True,21.33903133903134
1970-11-24,37.6,1.723,True,True,True,21.82240278583865
1970-11-25,37.65,1.663,True,True,True,22.63980757666867
1970-11-26,37.65,1.68,True,True,True,22.410714285714285
1970-11-27,37.6,1.661,True,True,True,22.6369656833233
1970-11-30,37.54,1.653,True,True,True,22.71022383545069
1970-12-01,37.45,1.607,True,True,True,23.30429371499689
1970-12-02,37.55,1.651,True,True,True,22.74379164142944
1970-12-03,37.55,1.641,True,True,True,22.8823887873248
1970-12-04,37.54,1.651,True,True,True,22.737734706238644
1970-12-07,37.4,1.64,True,True,True,22.804878048780488
1970-12-08,37.375,1.628,True,True,True,22.957616707616708
1970-12-09,37.1,1.596,True,True,True,23.24561403508772
1970-12-10,37.15,1.579,True,True,True,23.52754908169728
1970-12-11,37.175,1.604,True,True,True,23.17643391521197
1970-12-14,37.3,1.628,True,True,True,22.91154791154791
1970-12-15,37.625,1.638,True,True,True,22.970085470085472
1970-12-16,37.56,1.613,True,True,True,23.28580285182889
1970-12-17,37.625,1.593,True,True,True,23.61895794099184
1970-12-18,37.625,1.648,True,True,True,22.830703883495147
1970-12-21,37.625,1.651,True,True,True,22.789218655360383
1970-12-22,37.675,1.667,True,True,True,22.600479904019195
1970-12-23,37.325,1.63,True,True,True,22.898773006134974
1970-12-24,,1.641,False,True,False,
1970-12-28,37.35,1.64,True,True,True,22.77439024390244
1970-12-29,37.325,1.651,True,True,True,22.607510599636587
1970-12-30,37.425,1.636,True,True,True,22.875916870415647
1970-12-31,37.375,1.633,True,True,True,22.88732394366197
1971-01-04,37.44,1.653,True,True,True,22.649727767695097
1971-01-05,37.51,1.652,True,True,True,22.70581113801453
1971-01-06,37.42,1.647,True,True,True,22.72009714632665
1971-01-07,37.39,1.69,True,True,True,22.124260355029588
1971-01-08,37.5,1.691,True,True,True,22.176227084565344
1971-01-11,37.75,1.709,True,True,True,22.08894090111176
1971-01-12,37.95,1.697,True,True,True,22.36299351797289
1971-01-13,38.025,1.701,True,True,True,22.354497354497354
1971-01-14,37.95,1.684,True,True,True,22.53562945368171
1971-01-15,38.1,1.681,True,True,True,22.66508030933968
1971-01-18,38.05,1.629,True,True,True,23.357888275015345
1971-01-19,37.9,1.591,True,True,True,23.82149591451917
1971-01-20,38.125,1.58,True,True,True,24.12974683544304
1971-01-21,38.075,1.576,True,True,True,24.159263959390863
1971-01-22,37.94,1.562,True,True,True,24.28937259923175
1971-01-25,38.05,1.586,True,True,True,23.99117276166456
1971-01-26,38.15,1.614,True,True,True,23.636926889714992
1971-01-27,38.05,1.563,True,True,True,24.344209852847086
1971-01-28,38.05,1.586,True,True,True,23.99117276166456
1971-01-29,38.05,1.593,True,True,True,23.885750156936595
1971-02-01,38.175,1.594,True,True,True,23.949184441656207
1971-02-02,38.5,1.609,True,True,True,23.927905531385957
1971-02-03,38.925,1.62,True,True,True,24.02777777777777
1971-02-04,38.46,1.617,True,True,True,23.7847866419295
1971-02-05,38.41,1.605,True,True,True,23.931464174454828
1971-02-08,38.7,1.613,True,True,True,23.99256044637322
1971-02-09,38.85,1.581,True,True,True,24.573055028463
1971-02-10,38.85,1.578,True,True,True,24.61977186311787
1971-02-11,38.95,1.594,True,True,True,24.43538268506901
1971-02-12,38.85,1.59,True,True,True,24.433962264150946
1971-02-15,38.95,1.584,True,True,True,24.589646464646464
1971-02-16,38.95,1.584,True,True,True,24.589646464646464
1971-02-17,38.875,1.592,True,True,True,24.41896984924623
1971-02-18,38.84,1.596,True,True,True,24.33583959899749
1971-02-19,38.725,1.601,True,True,True,24.18800749531543
1971-02-22,38.75,1.604,True,True,True,24.158354114713216
1971-02-23,38.79,1.597,True,True,True,24.28929242329368
1971-02-24,38.75,1.588,True,True,True,24.40176322418136
1971-02-25,38.78,1.575,True,True,True,24.622222222222224
1971-02-26,38.8,1.587,True,True,True,24.448645242596093
1971-03-01,38.69,1.599,True,True,True,24.196372732958096
1971-03-02,38.71,1.628,True,True,True,23.77764127764128
1971-03-03,38.81,1.614,True,True,True,24.04584882280049
1971-03-04,38.75,1.615,True,True,True,23.993808049535605
1971-03-05,38.75,1.637,True,True,True,23.67135003054368
1971-03-08,38.79,1.657,True,True,True,23.40977670488835
1971-03-09,38.81,1.662,True,True,True,23.35138387484958
1971-03-10,38.845,1.667,True,True,True,23.30233953209358
1971-03-11,39.0,1.661,True,True,True,23.47983142685129
1971-03-12,39.04,1.657,True,True,True,23.560651780325887
1971-03-15,39.0,1.657,True,True,True,23.536511768255885
1971-03-16,38.9,1.678,True,True,True,23.182359952324195
1971-03-17,38.925,1.676,True,True,True,23.22494033412888
1971-03-18,39.0,1.672,True,True,True,23.325358851674643
1971-03-19,38.95,1.669,True,True,True,23.337327741162373
1971-03-22,38.96,1.672,True,True,True,23.30143540669857
1971-03-23,38.95,1.679,True,True,True,23.198332340678977
1971-03-24,38.89,1.664,True,True,True,23.371394230769237
1971-03-25,38.925,1.664,True,True,True,23.392427884615383
1971-03-26,38.88,1.688,True,True,True,23.03317535545024
1971-03-29,38.775,1.691,True,True,True,22.930218805440568
1971-03-30,38.8,1.69,True,True,True,22.958579881656803
1971-03-31,38.875,1.686,True,True,True,23.05753262158956
