date,gold_usd,silver_usd,gold_silver_ratio,relative_fwd_21,relative_fwd_63,relative_fwd_126,relative_fwd_252,p10,p20,p80,p90,regime,period
1983-01-28,493.75,13.35,36.98501872659176,0.049062722230123645,0.02628834210401565,0.05505428341155838,-0.1255013511591524,20.28231797919762,23.83720930232558,39.32145090681676,44.60269865067466,Normal,1980s-1990s
1983-01-31,499.5,13.82,36.14327062228654,-0.05603577528324277,0.008904925185677759,0.03087349288507024,-0.12738990799772276,20.284563467074296,23.83816959625903,39.31980514137125,44.60222778058207,Normal,1980s-1990s
1983-02-01,508.5,14.302,35.554467906586495,-0.07671094676748935,0.01234330326554589,0.015302918488066086,-0.13629114726615787,20.286808954950967,23.839129890192478,39.318159375925745,44.60175691048948,Normal,1980s-1990s
1983-02-02,498.25,13.715,36.32883703973752,-0.06420444578262341,0.036635003408758915,0.038765829875947566,-0.12215396980938942,20.28905444282764,23.840090184125927,39.316513610480236,44.601286040396886,Normal,1980s-1990s
1983-02-03,503.5,14.36,35.062674094707525,-0.08138213563550967,0.007144556350670572,0.008535654319485109,-0.14822786455812098,20.291299930704312,23.841050478059376,39.314867845034726,44.600815170304294,Normal,1980s-1990s
1983-02-04,498.5,14.152,35.22470322215941,-0.1036420454126653,0.0204283001633504,-0.003353687404780703,-0.15162424809759978,20.293545418580983,23.842010771992825,39.31322207958922,44.6003443002117,Normal,1980s-1990s
1983-02-07,490.25,13.69,35.810810810810814,-0.07746461402759208,0.035901429221164016,0.012259327149689137,-0.128038645478727,20.295790906457658,23.84266816127818,39.31320142604761,44.5998734301191,Normal,1980s-1990s
1983-02-08,497.25,14.1,35.265957446808514,-0.10493886589005486,0.042787993538932145,-0.0062418835510200665,-0.12839232801685863,20.298036394334332,23.84332555056353,39.313180772506,44.59940256002651,Normal,1980s-1990s
1983-02-09,492.25,13.83,35.59291395516992,-0.08926318897355867,0.03940800410704304,0.0007245346985285117,-0.13581041207406042,20.300281882211003,23.843982939848885,39.3131601189644,44.59893168993392,Normal,1980s-1990s
1983-02-10,496.0,13.9,35.68345323741007,-0.06576786957530756,0.03844061847296354,0.006549518449756264,-0.13373506033882587,20.302527370087677,23.844640329134236,39.313139465422786,44.59846081984133,Normal,1980s-1990s
1983-02-11,504.5,14.262,35.373720375823865,-0.08207210689268463,0.044411612275386037,0.004502473114289529,-0.1391361493577853,20.30477285796435,23.84529771841959,39.31311881188118,44.59798994974874,Normal,1980s-1990s
1983-02-14,500.5,14.172,35.31611628563364,-0.07431307050274039,0.034142120932976194,0.01592402799007364,-0.12968579543516034,20.306318044078026,23.84546894396644,39.312437627391326,44.59442437652453,Normal,1980s-1990s
1983-02-15,509.25,14.668,34.71843468775566,-0.08443662706255506,0.04141048095908806,0.02101710127034917,-0.12984225292679907,20.307863230191703,23.845640169513292,39.31175644290146,44.59085880330032,Normal,1980s-1990s
1983-02-16,508.5,14.602,34.82399671277907,-0.09027143949381544,0.04796420042943428,0.023802318535856126,-0.1324308155682934,20.30940841630538,23.845811395060146,39.311075258411606,44.587293230076114,Normal,1980s-1990s
1983-02-17,504.75,14.663,34.423378571915705,-0.11163117673920708,0.037120755266487726,0.013804443951728085,-0.140388872714599,20.31095360241906,23.845982620606996,39.31039407392175,44.58372765685189,Normal,1980s-1990s
1983-02-18,503.5,14.45,34.84429065743945,-0.11458681959845085,0.02141603928211855,0.01612099387333643,-0.13176140717400342,20.312498788532736,23.846153846153847,39.309712889431886,44.580162083627684,Normal,1980s-1990s
1983-02-21,504.5,14.46,34.88934993084371,-0.10192842563539495,0.04982159184216184,0.02017869602347877,-0.13185836462158684,20.314043974646413,23.847368649399108,39.30891601515697,44.576596510403476,Normal,1980s-1990s
1983-02-22,485.5,14.407,33.698896369820226,-0.13407166973200824,0.011540369329276046,0.007896621943346727,-0.14353400699125185,20.31558916076009,23.848583452644366,39.30811914088205,44.57303093717927,Normal,1980s-1990s
1983-02-23,470.25,13.305,35.34385569334837,-0.08875858807621706,0.06785999195659209,0.03972736323059711,-0.11823653972826231,20.317134346873768,23.849798255889628,39.30732226660712,44.56946536395506,Normal,1980s-1990s
1983-02-24,475.0,13.535,35.09420022164758,-0.09920265199385603,0.05657010090797743,0.03299613088872899,-0.12468998502906692,20.318679532987446,23.85101305913489,39.306525392332205,44.56589979073084,Normal,1980s-1990s
1983-02-25,464.75,13.255,35.06224066390041,-0.10153453313363958,0.08051221041964729,0.023905236161859245,-0.11481655911914457,20.320224719101123,23.852227862380147,39.305728518057286,44.56233421750663,Normal,1980s-1990s
1983-02-28,408.5,11.7,34.914529914529915,-0.12365178001652899,0.08564426869200426,0.02504639655190477,-0.1411846551381435,20.32024271936639,23.853760311882137,39.30326840531285,44.56026243628673,Normal,1980s-1990s
1983-03-01,414.0,10.68,38.764044943820224,-0.012283558595234334,0.15062693372414926,0.12205531129566327,-0.04745426912012152,20.32026071963166,23.85529276138413,39.30080829256841,44.55819065506683,Normal,1980s-1990s
1983-03-02,430.0,10.997,39.10157315631536,-0.009729027578345817,0.15196205730526924,0.1369189060018483,-0.04884905185558008,20.320278719896926,23.85682521088612,39.29834817982397,44.55611887384693,Normal,1980s-1990s
1983-03-03,429.5,10.942,39.25242186072016,0.009418695975328961,0.12219940935260498,0.14199539576758735,-0.02097325957652907,20.320296720162194,23.858357660388112,39.29588806707953,44.55404709262702,Normal,1980s-1990s
1983-03-04,412.5,10.596,38.92978482446206,0.016327258999965677,0.07631833625038598,0.14859041147602858,-0.028702083118844146,20.32031472042746,23.859890109890102,39.29342795433509,44.55197531140712,Normal,1980s-1990s
1983-03-07,420.75,10.478,40.15556403893873,0.05148733100856884,0.10154904535286957,0.18746496209640284,0.00027383861860585945,20.32033272069273,23.865062119299402,39.29298581493186,44.549903530187215,High,1980s-1990s
1983-03-08,417.5,10.598,39.39422532553312,0.03083679781407178,0.08487433511915576,0.15643365090916472,-0.040004271509820666,20.320350720957997,23.870234128708702,39.30080829256841,44.54783174896732,High,1980s-1990s
1983-03-09,426.0,10.6,40.18867924528302,0.046446983789529606,0.14151120559837016,0.1767539197448844,-0.007411639649215984,20.320368721223264,23.875406138118,39.30732226660712,44.545759967747415,High,1980s-1990s
1983-03-10,434.75,10.98,39.59471766848816,0.038297977084164714,0.11815261372289632,0.161212922025618,-0.027597461430736714,20.320386721488532,23.8805781475273,39.31039407392175,44.54368818652751,High,1980s-1990s
1983-03-11,420.5,10.87,38.684452621895126,0.011482147135042142,0.10742522974467483,0.14009092430595305,-0.047836555027691796,20.3204047217538,23.885750156936595,39.31311881188118,44.54161640530761,Normal,1980s-1990s
1983-03-14,428.5,10.943,39.15745225258157,0.0471748642136387,0.0888369679694857,0.1336424951997467,-0.03077626922407195,20.32146529487459,23.885898089768894,39.312437627391326,44.53687858039785,Normal,1980s-1990s
1983-03-15,434.5,11.25,38.62222222222222,0.039663674721902575,0.07729957805907195,0.11937399309551211,-0.07078460554916255,20.322525867995374,23.886046022601192,39.31175644290146,44.53214075548809,Normal,1980s-1990s
1983-03-16,419.0,10.83,38.68882733148661,0.0779931552282287,0.09053235399766857,0.10668511185009377,-0.06689838841545515,20.323586441116163,23.886193955433487,39.311075258411606,44.52740293057833,Normal,1980s-1990s
1983-03-17,416.5,10.642,39.137380191693296,0.09719287075852723,0.08806270111878634,0.12413655558069892,-0.05608735506982343,20.324647014236948,23.886341888265786,39.31039407392175,44.52266510566856,Normal,1980s-1990s
1983-03-18,421.75,10.615,39.73151201130476,0.09354429888474147,0.12257961117419758,0.14744276212682894,-0.0356840888778196,20.325707587357734,23.886489821098085,39.309712889431886,44.5179272807588,High,1980s-1990s
1983-03-21,414.5,10.24,40.478515625,0.1527723066194211,0.17273175983866107,0.16485494100572973,-0.013456654289807024,20.326768160478522,23.887380396619687,39.312437627391326,44.51318945584904,High,1980s-1990s
1983-03-22,421.25,10.6,39.74056603773585,0.09647920049269354,0.1432898493925313,0.14421057051676855,-0.025688091372263577,20.32782873359931,23.88827097214129,39.313180772506,44.508451630939284,High,1980s-1990s
1983-03-23,410.0,10.235,40.05862237420616,0.12219369213721443,0.1693203617429433,0.15692893824395016,-0.02865740464927835,20.328889306720097,23.889161547662887,39.316513610480236,44.50371380602952,High,1980s-1990s
1983-03-24,415.5,10.575,39.290780141843975,0.10534039992831001,0.14990023128589836,0.13509486135647908,-0.04395456213568194,20.329949879840886,23.89005212318449,39.32429359258628,44.49897598111975,Normal,1980s-1990s
1983-03-25,411.75,10.39,39.629451395572666,0.13014826151669578,0.10498137892385184,0.15428202939050362,-0.03033175493927498,20.33101045296167,23.89094269870609,39.32145090681676,44.49423815620999,High,1980s-1990s
1983-03-28,408.75,10.312,39.63828549262995,0.09646473453332471,0.11288871016339153,0.143008294128393,-0.030232050542937983,20.33131954591435,23.89390917416244,39.332821649894825,44.49231548685217,High,1980s-1990s
1983-03-29,412.75,10.375,39.78313253012048,0.11250615545160647,0.11000550232425765,0.14541052155320244,-0.000427342319003432,20.331628638867034,23.896875649618792,39.33639142742655,44.49039281749436,High,1980s-1990s
1983-03-30,418.0,10.652,39.24145700337965,0.10045151796639051,0.08989820632556367,0.12164101536742211,-0.02349267922819709,20.331937731819714,23.899842125075143,39.34108922483068,44.48847014813654,Normal,1980s-1990s
1983-03-31,414.75,10.5,39.5,0.13260036166365285,0.10603375527426162,0.09398432790837863,-0.005764918625678073,20.332246824772394,23.902808600531493,39.338982690049356,44.48654747877872,High,1980s-1990s
1983-04-05,426.75,10.975,38.88382687927107,0.1172643796880859,0.08350634463745021,0.0360674857514216,-0.0389966011585684,20.332555917725074,23.905775075987844,39.34740882917467,44.48462480942091,Normal,1980s-1990s
1983-04-06,428.5,11.18,38.32737030411449,0.10288458929201383,0.060790125724591526,0.013880637828427744,-0.052522319611408186,20.332865010677757,23.90602570550527,39.34530229439334,44.48270214006309,Normal,1980s-1990s
1983-04-07,425.75,11.142,38.21127266199965,0.11237615564959591,0.0737119802837719,-0.040686328296238305,-0.05439900213050697,20.333174103630437,23.906276335022703,39.343195759612016,44.48077947070527,Normal,1980s-1990s
1983-04-08,421.25,11.02,38.22595281306715,0.11564379843500072,0.08064781056293668,0.0038898792053293496,-0.0764455777733497,20.333483196583117,23.90652696454013,39.34108922483068,44.47885680134746,Normal,1980s-1990s
1983-04-11,426.75,11.111,38.40788407884079,0.1467833483255745,0.07842352588727985,-0.0021450794472794854,-0.06896671427171208,20.3337922895358,23.906777594057562,39.338982690049356,44.47693413198964,Normal,1980s-1990s
1983-04-12,432.75,11.35,38.12775330396476,0.12038825562367528,0.09959062139732333,-0.0073368504365840526,-0.07400005598861903,20.33410138248848,23.90702822357499,39.33687615526802,44.47501146263182,Normal,1980s-1990s
1983-04-13,429.25,11.221,38.2541662953391,0.12167442098980641,0.08745048453900994,0.011742584534354172,-0.06765821032896713,20.336446722901687,23.908594198225604,39.33663379134729,44.474964270864845,Normal,1980s-1990s
1983-04-14,435.5,11.638,37.4205189895171,0.11238679498984783,0.06867078411530059,-0.02981828994017577,-0.08297222626145118,20.33879206331489,23.910160172876214,39.33639142742655,44.47491707909787,Normal,1980s-1990s
1983-04-15,436.5,11.748,37.155260469867216,0.0937704392470986,0.0513726398702653,-0.04054321741684175,-0.09168951182156315,20.341137403728094,23.911726147526824,39.336149063505815,44.4748698873309,Normal,1980s-1990s
1983-04-18,443.0,12.295,36.030906872712485,0.08718491155629526,0.018440941600257776,-0.05163787698389011,-0.11421525202944549,20.3434827441413,23.913292122177438,39.335906699585074,44.47482269556392,Normal,1980s-1990s
1983-04-19,439.5,12.264,35.83659491193738,0.0863907571537661,0.025154507546157445,-0.05073814087793227,-0.11694935536512974,20.345828084554505,23.91485809682805,39.33566433566434,44.47477550379695,Normal,1980s-1990s
1983-04-20,433.75,11.91,36.41897565071368,0.10434164011062785,0.041899258850601306,-0.06656383007038857,-0.10424320734035519,20.34817342496771,23.915789454309184,39.332821649894825,44.474728312029974,Normal,1980s-1990s
1983-04-21,439.5,12.422,35.38077604250523,0.0400725784870285,0.03224709216225974,-0.09950015285369329,-0.1250836482449117,20.350518765380915,23.916720811790324,39.32997896412531,44.474681120263,Normal,1980s-1990s
1983-04-22,437.0,12.019,36.35909809468342,0.10204681641558011,0.05260806545243091,-0.10062923825986425,-0.09923375517368282,20.35286410579412,23.91765216927146,39.327136278355795,44.474633928496026,Normal,1980s-1990s
1983-04-25,441.5,12.272,35.97620599739244,0.08116451781514056,0.030559396598947797,-0.11665840421934837,-0.11257072605686735,20.355209446207326,23.918583526752595,39.32429359258628,44.47458673672905,Normal,1980s-1990s
1983-04-26,435.5,12.198,35.70257419249057,0.08427272242969952,0.04206360456222802,-0.11720146100629336,-0.116469037761738,20.35755478662053,23.91951488423373,39.32145090681676,44.47453954496208,Normal,1980s-1990s
1983-04-27,434.25,12.31,35.27619821283509,0.06742135029302032,0.022484306069410875,-0.1382936583098211,-0.1347583324096795,20.359720656273083,23.921193013664176,39.31980514137125,44.47387168108758,Normal,1980s-1990s
1983-04-28,428.5,11.805,36.29817873782296,0.12639167095405357,0.05316804530248198,-0.11300039488439384,-0.11784299218583594,20.361886525925637,23.922871143094625,39.318159375925745,44.473203817213076,Normal,1980s-1990s
1983-04-29,429.25,11.957,35.89947311198461,0.11074847946940891,0.032612931729884886,-0.17750803707460971,-0.1304356530138645,20.36405239557819,23.92454927252507,39.316513610480236,44.47253595333858,Normal,1980s-1990s
1983-05-03,433.5,12.117,35.7761822233226,0.05941922084360296,0.025577465158762025,-0.15154050201995373,-0.13101593374631948,20.366218265230746,23.926227401955515,39.314867845034726,44.471868089464074,Normal,1980s-1990s
1983-05-04,432.75,12.348,35.046161321671526,0.036713893281997034,0.004039133190620325,-0.17491981524804356,-0.1415647549768443,20.3683841348833,23.92790553138596,39.31322207958922,44.47120022558957,Normal,1980s-1990s
1983-05-05,433.75,12.442,34.86175855971709,0.00231497201771258,0.00446692827630879,-0.19817194433468122,-0.14125834824594763,20.370550004535854,23.928617259999733,39.31320142604761,44.47053236171507,Normal,1980s-1990s
1983-05-06,431.25,12.402,34.77261731978713,-0.03390533083724223,0.0019416223189808735,-0.18177825455922247,-0.16922221521073033,20.37271587418841,23.929328988613506,39.313180772506,44.469864497840575,Normal,1980s-1990s
1983-05-09,434.0,12.61,34.417129262490086,-0.048317661719723626,-0.02540911864989015,-0.18085958770195543,-0.1725618246070525,20.37488174384096,23.930040717227282,39.3131601189644,44.46919663396607,Normal,1980s-1990s
1983-05-10,443.75,12.883,34.44461693704883,-0.04562942976495932,-0.022092527219515157,-0.16737056039567377,-0.16981199156438265,20.377047613493513,23.930752445841055,39.313139465422786,44.46852877009157,Normal,1980s-1990s
1983-05-11,443.0,13.165,33.64982909229017,-0.037102833544378044,-0.049408660181289865,-0.18557225148081435,-0.17621669400104079,20.379213483146067,23.931464174454828,39.31311881188118,44.46786090621707,Normal,1980s-1990s
1983-05-12,439.75,12.9,34.08914728682171,-0.03002269612314956,-0.038445910511169634,-0.16901133043351813,-0.16268977704915144,20.37954075083549,23.931860759359083,39.312437627391326,44.4660902318338,Normal,1980s-1990s
1983-05-13,441.25,12.9,34.20542635658914,-0.016512286711904633,-0.031594088323780634,-0.17457781584206256,-0.16100863034455493,20.379868018524906,23.93225734426334,39.31175644290146,44.46431955745054,Normal,1980s-1990s
1983-05-16,436.25,12.966,33.64568872435601,-0.05674828634908924,-0.041233112654785464,-0.18029190737777046,-0.17067631588368437,20.380195286214327,23.932653929167596,39.311075258411606,44.462548883067264,Normal,1980s-1990s
1983-05-17,440.75,12.964,33.99799444615859,-0.04497598218234422,-0.01781979960037683,-0.17903092345433047,-0.15536737451571891,20.380522553903745,23.933050514071855,39.31039407392175,44.46077820868399,Normal,1980s-1990s
1983-05-18,442.75,13.36,33.13997005988024,-0.06120734251429372,-0.0201051877047711,-0.1938601199633483,-0.1825408612475783,20.380849821593166,23.93344709897611,39.309712889431886,44.459007534300724,Normal,1980s-1990s
1983-05-19,442.6,13.41,33.00521998508576,-0.07729249202984323,-0.02393776454163965,-0.19006708376675951,-0.17778180455602155,20.381177089282588,23.93540502217606,39.30891601515697,44.45723685991746,Normal,1980s-1990s
1983-05-20,438.75,13.29,33.013544018058695,-0.061928189693426616,-0.02411491192529569,-0.19329358877891611,-0.1811348420829234,20.381504356972005,23.937362945376005,39.30811914088205,44.45546618553419,Normal,1980s-1990s
1983-05-23,432.75,12.729,33.99717181239689,-0.016629421783225906,-0.005168263683154706,-0.1938400461942753,-0.15945869589399486,20.381831624661427,23.93932086857595,39.30732226660712,44.45369551115092,Normal,1980s-1990s
1983-05-24,436.8,13.24,32.99093655589124,-0.04878586921638284,-0.03049955457432796,-0.20878671303520246,-0.1862885666699866,20.382158892350844,23.9412787917759,39.306525392332205,44.451924836767645,Normal,1980s-1990s
1983-05-25,441.75,13.275,33.27683615819209,-0.031756720030438834,-0.003519259237943606,-0.2151835758523336,-0.1797038614396389,20.382486160040266,23.943236714975846,39.305728518057286,44.45015416238438,Normal,1980s-1990s
1983-05-26,440.0,13.352,32.95386458957459,-0.03504480091508244,-0.025574650035404933,-0.21068481398769,-0.1871784955607605,20.38271908329781,23.943445676966014,39.30326840531285,44.44847870638451,Normal,1980s-1990s
1983-05-27,437.25,13.225,33.06238185255199,-0.07518151879388824,-0.022272819142669653,-0.21269413469862875,-0.1910773750271556,20.382952006555353,23.943654638956183,39.30080829256841,44.44680325038464,Normal,1980s-1990s
1983-05-31,437.5,13.545,32.299741602067186,-0.08960915466961983,-0.05170321151716495,-0.23259357696567007,-0.20497452934662252,20.3831849298129,23.94386360094635,39.29834817982397,44.445127794384774,Normal,1980s-1990s
1983-06-01,410.0,12.745,32.169478226755594,-0.10463022323436244,-0.05718253930283512,-0.24607344821977062,-0.22572481795826194,20.38341785307044,23.94407256293652,39.29588806707953,44.443452338384894,Normal,1980s-1990s
1983-06-02,412.5,12.25,33.673469387755105,-0.06500927643784782,-0.02546691403834256,-0.2447371675943104,-0.18257266542980832,20.383650776327986,23.944281524926687,39.29342795433509,44.44177688238503,Normal,1980s-1990s
1983-06-03,411.5,12.195,33.743337433374336,-0.05603605246259025,-0.01526371035277796,-0.21174993037901224,-0.19040346296537092,20.38388369958553,23.94526210827259,39.29298581493186,44.44010142638516,Normal,1980s-1990s
1983-06-06,407.75,11.725,34.776119402985074,-0.02825297180559483,0.01574713800708305,-0.15658189738005246,-0.16716747348481376,20.384116622843074,23.946242691618497,39.292543675528634,44.43842597038529,Normal,1980s-1990s
1983-06-07,400.25,11.09,36.09107303877367,0.0012743387952414142,0.06561859162640116,-0.13366026305696,-0.14805709236055686,20.38434954610062,23.9472232749644,39.2921015361254,44.43675051438542,Normal,1980s-1990s
1983-06-08,403.0,11.1,36.306306306306304,0.02299309234793112,0.0774741242483179,-0.11766011669237486,-0.13610466545950417,20.38458246935816,23.948203858310304,39.291659396722174,44.43507505838554,Normal,1980s-1990s
1983-06-09,407.75,11.25,36.24444444444445,0.024842182709993832,0.06633356495674092,-0.11487114926084896,-0.13736368962463386,20.384815392615707,23.949184441656207,39.29121725731895,44.43339960238568,Normal,1980s-1990s
1983-06-10,411.25,11.733,35.05071166794511,-0.017233806811484564,0.03098459466804071,-0.1554969914436123,-0.17265696706118439,20.38599801085269,23.95021161496503,39.29112983422395,44.42936005366975,Normal,1980s-1990s
1983-06-13,413.0,11.728,35.21487039563438,0.01702306353207006,0.03984524938146006,-0.1522628324342894,-0.163328215995164,20.38718062908967,23.95123878827386,39.291042411128956,44.42532050495382,Normal,1980s-1990s
1983-06-14,407.9,11.712,34.82752732240437,-0.010040556589328009,0.028398529654085847,-0.1453962477075036,-0.17841296869746026,20.38836324732665,23.952265961582683,39.29095498803397,44.42128095623789,Normal,1980s-1990s
1983-06-15,408.25,11.398,35.81768731356379,0.0253952439738947,0.043330299242451464,-0.14068926478759347,-0.14250337963912618,20.389545865563633,23.953293134891506,39.29086756493897,44.417241407521935,Normal,1980s-1990s
1983-06-16,412.5,11.55,35.714285714285715,0.012554112554112429,0.04294372294372273,-0.12857142857142856,-0.16114285714285714,20.390728483800615,23.95432030820033,39.290780141843975,44.413201858806005,Normal,1980s-1990s
1983-06-17,415.5,11.72,35.45221843003413,0.0030180751838935205,0.01698989251816352,-0.1363614708213715,-0.16113537700784053,20.391911102037596,23.954397013110786,39.29034769071095,44.409162310090075,Normal,1980s-1990s
1983-06-20,415.75,11.56,35.96453287197232,0.030325140915550497,0.0352078725445113,-0.12830550741042057,-0.14878143680803657,20.393093720274578,23.95447371802124,39.28991523957793,44.405122761374145,Normal,1980s-1990s
1983-06-21,414.75,11.74,35.32793867120954,0.011572928828659457,0.023148681550122063,-0.14685166758571544,-0.17159512976044144,20.39427633851156,23.9545504229317,39.28948278844491,44.401083212658214,Normal,1980s-1990s
1983-06-22,420.5,12.157,34.58912560664638,0.010082661085831335,-0.0038148238313300276,-0.16933511684278912,-0.1787344372873455,20.39545895674854,23.954627127842155,39.289050337311885,44.39704366394226,Normal,1980s-1990s
1983-06-23,420.5,12.1,34.75206611570248,0.007741669205294732,0.003567869812600155,-0.17749796090840286,-0.17382376352433648,20.396641574985523,23.95470383275261,39.28861788617886,44.39300411522633,Normal,1980s-1990s
1983-06-24,423.5,12.305,34.41690369768387,-0.012711642832436199,-0.005069161565042779,-0.19023817599415116,-0.19268618788400105,20.39857988281825,23.955383793875736,39.28587920320291,44.3929560401523,Normal,1980s-1990s
1983-06-27,419.5,12.262,34.21138476594356,-0.0005203241348166188,-0.010765353741677863,-0.186061942386617,-0.19901997683084982,20.400518190650978,23.956063754998866,39.28314052022696,44.392907965078265,Normal,1980s-1990s
1983-06-28,416.0,11.588,35.89920607525026,0.041981218966570255,0.04443008018905503,-0.15632990693290127,-0.1749582625262207,20.4024564984837,23.95674371612199,39.280401837251,44.392859890004225,Normal,1980s-1990s
1983-06-29,414.85,11.63,35.67067927773001,0.036236926792733604,0.02733353362189661,-0.1551967886951856,-0.17765857418654885,20.40439480631643,23.95742367724512,39.27766315427505,44.39281181493019,Normal,1980s-1990s
1983-06-30,416.0,11.598,35.86825314709432,0.03274022709485713,0.032239311817687355,-0.16004815153806362,-0.17421355804051097,20.406333114149156,23.958103638368247,39.27492447129909,44.39276373985616,Normal,1980s-1990s
1983-07-01,416.25,11.565,35.992217898832685,0.03276428179151902,0.03072878325796613,-0.14536871501852033,-0.17502436288428502,20.408271421981883,23.960758402644508,39.27277431769066,44.39271566478212,Normal,1980s-1990s
1983-07-04,416.0,11.645,35.72348647488192,0.02352832802127025,-0.008336567361363345,-0.1708289295504838,-0.18663279882418982,20.41020972981461,23.96341316692077,39.27062416408223,44.39266758970809,Normal,1980s-1990s
1983-07-05,410.75,11.48,35.77961672473867,0.031185782360388714,-0.04112473782767567,-0.17872952723093005,-0.20799209400667173,20.412148037647334,23.96606793119703,39.268474010473795,44.39261951463405,Normal,1980s-1990s
1983-07-06,411.65,11.42,36.04640980735552,0.0389497607233118,-0.04329968902645642,-0.17488534991064753,-0.19263278383116267,20.41408634548006,23.968722695473293,39.26632385686537,44.392571439560015,Normal,1980s-1990s
1983-07-07,412.25,11.61,35.50818260120586,0.003910965275851774,-0.10588308420680392,-0.20554362025584882,-0.19715882410397756,20.41602465331279,23.971377459749554,39.26417370325694,44.39252336448598,Normal,1980s-1990s
1983-07-08,426.0,12.033,35.40264273248567,0.0030178160293933276,-0.06474799933984365,-0.19749898459986215,-0.18148843614332877,20.416064755939868,23.971546412244088,39.261823334749586,44.39182139889458,Normal,1980s-1990s
1983-07-11,430.5,12.08,35.63741721854305,0.0028192806762503686,-0.06855967956557507,-0.19033197191006912,-0.19209345747667506,20.416104858566946,23.97171536473862,39.25947296624223,44.39111943330318,Normal,1980s-1990s
1983-07-12,429.0,12.382,34.647068324987885,-0.024479383750906858,-0.09205708414236924,-0.21529805466164698,-0.20872491800451742,20.41614496119402,23.971884317233155,39.25712259773487,44.39041746771178,Normal,1980s-1990s
1983-07-13,427.25,12.15,35.16460905349794,-0.006519828455983423,-0.06457905015085952,-0.20776667702095175,-0.20008235268621466,20.4161850638211,23.972053269727688,39.25477222922752,44.389715502120374,Normal,1980s-1990s
1983-07-14,426.25,12.19,34.96718621821165,-0.005852689214514095,-0.08918420223297308,-0.20497215399382696,-0.19829729190072154,20.41622516644818,23.97222222222222,39.25242186072016,44.38901353652898,Normal,1980s-1990s
1983-07-15,422.25,11.968,35.28158422459893,0.017893235325779022,-0.0874077369927464,-0.20105989170252314,-0.1989815153414829,20.416265269075257,23.97222222222222,39.250228889252064,44.388311570937574,Normal,1980s-1990s
1983-07-18,422.4,11.95,35.34728033472803,0.04382864999366043,-0.07103970536959547,-0.20244375633954614,-0.19677960964244967,20.416305371702336,23.97222222222222,39.24803591778396,44.38760960534617,Normal,1980s-1990s
1983-07-19,423.75,12.133,34.92541003873733,0.03154953931195725,-0.074986986659898,-0.20489656552365643,-0.20284211834079846,20.41634547432941,23.97222222222222,39.245842946315854,44.386907639754774,Normal,1980s-1990s
1983-07-20,428.25,12.258,34.93636808614782,0.031180323568667734,-0.10243698028865089,-0.1901992451264537,-0.19572735515088746,20.41638557695649,23.97222222222222,39.243649974847756,44.38620567416337,Normal,1980s-1990s
1983-07-21,429.75,12.547,34.25121542998326,0.0020206049685989047,-0.12777886502190972,-0.20594174049842529,-0.2059994270292972,20.41642567958357,23.97222222222222,39.24145700337965,44.38550370857197,Normal,1980s-1990s
1983-07-22,423.5,12.28,34.48697068403909,0.012275553880528922,-0.14587699833480106,-0.212508700952586,-0.21679976079591123,20.419929838487516,23.972808833678396,39.240233160238986,44.38345459927911,Normal,1980s-1990s
1983-07-25,422.0,12.105,34.861627426683185,0.044261605110104796,-0.1472115533317282,-0.2010732512318164,-0.21520380517235638,20.423433997391463,23.973395445134575,39.23900931709832,44.38140548998626,Normal,1980s-1990s
1983-07-26,425.5,12.431,34.22894376960824,0.011087005204096778,-0.1532727636577409,-0.20834366454887387,-0.2262744072308519,20.426938156295407,23.97398205659075,39.23778547395765,44.3793563806934,Normal,1980s-1990s
1983-07-27,426.25,12.36,34.48624595469256,0.018931327050650593,-0.1586434340270857,-0.21067273106891016,-0.22138081409143096,20.430442315199354,23.974568668046928,39.236561630816986,44.37730727140054,Normal,1980s-1990s
1983-07-28,425.5,12.35,34.45344129554656,0.008640465848703927,-0.1549059215878439,-0.19836248852267158,-0.23537272178004442,20.433946474103298,23.975155279503102,39.23533778767632,44.375258162107684,Normal,1980s-1990s
1983-07-29,422.0,12.145,34.74680938657884,0.019369330697983855,-0.2040151682181539,-0.1915507034861147,-0.2258298228943708,20.437450633007245,23.9755855553433,39.23527091820011,44.37320905281482,Normal,1980s-1990s
1983-08-01,411.25,11.805,34.83693350275307,0.008376492882697484,-0.18029890482241173,-0.18236840038673008,-0.2300763804940723,20.440954791911192,23.9760158311835,39.23520404872389,44.37115994352197,Normal,1980s-1990s
1983-08-02,414.25,11.87,34.8989048020219,0.01875843667492183,-0.18583843580043102,-0.18127379746082461,-0.21162955758394475,20.444458950815136,23.976446107023694,39.23513717924767,44.36911083422911,Normal,1980s-1990s
1983-08-03,411.0,11.845,34.69818488813846,0.013311128434082109,-0.21247248780117067,-0.18327761567448164,-0.21320118234412666,20.447963109719083,23.976876382863892,39.23507030977145,44.36706172493625,Normal,1980s-1990s
1983-08-04,414.0,11.93,34.7024308466052,0.022048301079971466,-0.19083745358390936,-0.18787046823053977,-0.19816734898826072,20.451467268623027,23.97730665870409,39.23500344029524,44.365012615643394,Normal,1980s-1990s
1983-08-05,409.75,11.585,35.36901165299957,0.04787886336579539,-0.17136410903518917,-0.18142424496973464,-0.199782597418397,20.45264729614669,23.979292607762385,39.23492247843407,44.364601579642965,Normal,1980s-1990s
