image_name,min_component_area,dice,iou,precision,recall,foreground_ratio,target_foreground_ratio
cju2z9vlp9j0w0801oag91sy9.jpg,500,0.8018946781833379,0.6693023255813954,0.7045862575485555,0.9303879310344828,0.0934906005859375,0.07080078125
cju2ueb6j5ado0878vf5md13o.jpg,0,0.4508095976059424,0.2909968954812004,0.34536968803733725,0.6489230769230769,0.1863555908203125,0.09918212890625
cju2ueb6j5ado0878vf5md13o.jpg,50,0.4508095976059424,0.2909968954812004,0.34536968803733725,0.6489230769230769,0.1863555908203125,0.09918212890625
cju2ueb6j5ado0878vf5md13o.jpg,100,0.4508095976059424,0.2909968954812004,0.34536968803733725,0.6489230769230769,0.1863555908203125,0.09918212890625
cju2ueb6j5ado0878vf5md13o.jpg,200,0.4508095976059424,0.2909968954812004,0.34536968803733725,0.6489230769230769,0.1863555908203125,0.09918212890625
cju2ueb6j5ado0878vf5md13o.jpg,500,0.45917700849118226,0.298007630351844,0.35528975741239893,0.6489230769230769,0.18115234375,0.09918212890625
cju5eyfe9cpk90987laa7tsl3.jpg,0,0.8833649839857147,0.7910955426946898,0.9131020742997773,0.8555037057370299,0.260406494140625,0.2779388427734375
cju5eyfe9cpk90987laa7tsl3.jpg,50,0.883390022675737,0.7911357059450678,0.9131555815997656,0.8555037057370299,0.2603912353515625,0.2779388427734375
cju5eyfe9cpk90987laa7tsl3.jpg,100,0.8855235118624805,0.7945645523149092,0.9177267373380448,0.8555037057370299,0.25909423828125,0.2779388427734375
cju5eyfe9cpk90987laa7tsl3.jpg,200,0.8855235118624805,0.7945645523149092,0.9177267373380448,0.8555037057370299,0.25909423828125,0.2779388427734375
cju5eyfe9cpk90987laa7tsl3.jpg,500,0.8855235118624805,0.7945645523149092,0.9177267373380448,0.8555037057370299,0.25909423828125,0.2779388427734375
cju7d2q1k27nf08715zshsckt.jpg,0,0.6740825449630938,0.5083895248549475,0.6876414027149321,0.6610480527424727,0.2158203125,0.2245025634765625
cju7d2q1k27nf08715zshsckt.jpg,50,0.6740825449630938,0.5083895248549475,0.6876414027149321,0.6610480527424727,0.2158203125,0.2245025634765625
cju7d2q1k27nf08715zshsckt.jpg,100,0.6740825449630938,0.5083895248549475,0.6876414027149321,0.6610480527424727,0.2158203125,0.2245025634765625
cju7d2q1k27nf08715zshsckt.jpg,200,0.6740825449630938,0.5083895248549475,0.6876414027149321,0.6610480527424727,0.2158203125,0.2245025634765625
cju7d2q1k27nf08715zshsckt.jpg,500,0.6740825449630938,0.5083895248549475,0.6876414027149321,0.6610480527424727,0.2158203125,0.2245025634765625
cju32gzs6xo8x0993r8tedbpb.jpg,0,0.5543362831858407,0.3834476003917728,0.5059073287797674,0.6130186780002237,0.165313720703125,0.1364288330078125
cju32gzs6xo8x0993r8tedbpb.jpg,50,0.5573520439292251,0.3863396066821738,0.5109536683136012,0.6130186780002237,0.1636810302734375,0.1364288330078125
cju32gzs6xo8x0993r8tedbpb.jpg,100,0.5573520439292251,0.3863396066821738,0.5109536683136012,0.6130186780002237,0.1636810302734375,0.1364288330078125
cju32gzs6xo8x0993r8tedbpb.jpg,200,0.5604581011299146,0.3893308708623384,0.5161989075155397,0.6130186780002237,0.162017822265625,0.1364288330078125
cju32gzs6xo8x0993r8tedbpb.jpg,500,0.5604581011299146,0.3893308708623384,0.5161989075155397,0.6130186780002237,0.162017822265625,0.1364288330078125
cju88fpm4o0tl0871w1i6a4ds.jpg,0,0.5903418339663592,0.41878367975365666,0.4188911704312115,0.9993876301285977,0.0594482421875,0.0249176025390625
cju88fpm4o0tl0871w1i6a4ds.jpg,50,0.5911972468755661,0.4196451529956287,0.41975308641975306,0.9993876301285977,0.059326171875,0.0249176025390625
cju88fpm4o0tl0871w1i6a4ds.jpg,100,0.5911972468755661,0.4196451529956287,0.41975308641975306,0.9993876301285977,0.059326171875,0.0249176025390625
cju88fpm4o0tl0871w1i6a4ds.jpg,200,0.5911972468755661,0.4196451529956287,0.41975308641975306,0.9993876301285977,0.059326171875,0.0249176025390625
cju88fpm4o0tl0871w1i6a4ds.jpg,500,0.5911972468755661,0.4196451529956287,0.41975308641975306,0.9993876301285977,0.059326171875,0.0249176025390625
cju1cj3f0qi5n0993ut8f49rj.jpg,0,0.8952282869893581,0.8103287552047729,0.9712476722532588,0.8302451448583253,0.2048492431640625,0.2396392822265625
cju1cj3f0qi5n0993ut8f49rj.jpg,50,0.8955357142857143,0.8108326596604689,0.9719716734998136,0.8302451448583253,0.2046966552734375,0.2396392822265625
cju1cj3f0qi5n0993ut8f49rj.jpg,100,0.8955357142857143,0.8108326596604689,0.9719716734998136,0.8302451448583253,0.2046966552734375,0.2396392822265625
cju1cj3f0qi5n0993ut8f49rj.jpg,200,0.8955357142857143,0.8108326596604689,0.9719716734998136,0.8302451448583253,0.2046966552734375,0.2396392822265625
