image_name,dice,iou,precision,recall,foreground_ratio,target_foreground_ratio,fg_ratio_error,failure_mode
cju2hdr06v2bq0799mbm3bks1.jpg,0.5909050378956754,0.4193507561855344,0.9827969746403676,0.4224517116083381,0.1028900146484375,0.2393646240234375,-0.136474609375,under_segmentation
cju5i5oh2efg60987ez6cpf72.jpg,0.8339329232911686,0.7151671974522293,0.7663922187619983,0.914528609244553,0.3576812744140625,0.29974365234375,0.0579376220703125,mixed_or_reasonable
cju42romflni20817etb9a0fl.jpg,0.7585825027685493,0.6110615521855486,0.6215344288738784,0.9731649565903708,0.1513519287109375,0.0966644287109375,0.0546875,mixed_or_reasonable
cju7dlk532dsh0871zvr6qz0r.jpg,0.8792743118858108,0.7845580066656086,0.9799781940727526,0.7973387096774194,0.1539459228515625,0.189208984375,-0.0352630615234375,mixed_or_reasonable
cju1819curo000988pd5xcqme.jpg,0.7122764028424405,0.5531283300350129,0.553381053914103,0.99917503093634,0.20037841796875,0.1109771728515625,0.0894012451171875,mixed_or_reasonable
cju84ffdzkrjn08183jh1fxmb.jpg,0.6456808199121523,0.4767567567567567,0.4956575048533769,0.9259400648978812,0.1493377685546875,0.0799407958984375,0.06939697265625,over_segmentation
cju2y8s56ymqr083541ggdsml.jpg,0.529316201447349,0.3599116288411327,0.3832608540671562,0.8552338530066815,0.2140350341796875,0.095916748046875,0.1181182861328125,over_segmentation
cju5ymyd8mmdc0801ry3by1xr.jpg,0.2910804442948502,0.1703301032064917,0.1734734815052555,0.903846153846154,0.1901702880859375,0.0364990234375,0.1536712646484375,over_segmentation
cju33belnbyhm0878yxl42233.jpg,0.6558457407859409,0.4879244597784637,0.7614054973080193,0.5759914255091104,0.0538482666015625,0.0711822509765625,-0.017333984375,under_segmentation
cju887ftknop008177nnjt46y.jpg,0.0,0.0,0.0,0.0,0.032501220703125,0.0385284423828125,-0.0060272216796875,poor_prediction
cju34i3qvcyog0855qiejxx5w.jpg,0.9227045676914364,0.8565009560229445,0.9142769670374528,0.9312889812889812,0.299041748046875,0.2935791015625,0.005462646484375,mixed_or_reasonable
cju1f5x1164xv08555654c24r.jpg,0.6996473354231975,0.5380442971221938,0.5865637319316689,0.8667475728155339,0.185791015625,0.125732421875,0.06005859375,mixed_or_reasonable
cju35k2fr3vc50988c85qkrwg.jpg,0.0,0.0,0.0,0.0,0.0,0.069183349609375,-0.069183349609375,poor_prediction
cju1euuc65wm00799m4sjdnnn.jpg,0.4626905118491763,0.3009742120343839,0.3009742120343839,1.0,0.1331329345703125,0.040069580078125,0.0930633544921875,over_segmentation
cjz14qsk2wci60794un9ozwmw.jpg,0.7012625414046373,0.5399571227914541,0.5413979690163813,0.9950953678474116,0.2058563232421875,0.11199951171875,0.0938568115234375,mixed_or_reasonable
cju32srle1xfq083575i3fl75.jpg,0.7620414386940533,0.6155629618895813,0.6239717978848414,0.9785763648928818,0.1038818359375,0.0662384033203125,0.0376434326171875,mixed_or_reasonable
cju7ey10f2rvf0871bwbi9x82.jpg,0.4850431926893696,0.3201696512723845,0.3423704898206007,0.8315789473684211,0.151397705078125,0.0623321533203125,0.0890655517578125,over_segmentation
cju2srvy5440s0801y1ba9akr.jpg,0.8778154578124209,0.782238058725362,0.9496249247111648,0.816102771634276,0.2786712646484375,0.3242645263671875,-0.04559326171875,mixed_or_reasonable
cju2nguelpmlj0835rojdn097.jpg,0.7456559363101419,0.5944588553452177,0.6085654556754619,0.9624698418371906,0.2700653076171875,0.1707611083984375,0.09930419921875,mixed_or_reasonable
